2024-07-30 10:49:02,657 INFO  [org.apache.activemq.artemis.integration.bootstrap] AMQ101000: Starting ActiveMQ Artemis Server version 2.35.0
2024-07-30 13:47:15,345 WARN  [org.apache.activemq.artemis.core.client] AMQ212037: AMQP connection failure to 172.24.0.5:36346 has been detected: null [code=REMOTE_DISCONNECT]
2024-07-30 13:47:15,346 WARN  [org.apache.activemq.artemis.core.client] AMQ212037: AMQP connection failure to 172.24.0.5:35968 has been detected: null [code=REMOTE_DISCONNECT]
2024-07-30 13:47:15,346 WARN  [org.apache.activemq.artemis.core.client] AMQ212037: AMQP connection failure to 172.24.0.5:35464 has been detected: null [code=REMOTE_DISCONNECT]
2024-07-30 13:47:15,347 WARN  [org.apache.activemq.artemis.core.client] AMQ212037: AMQP connection failure to 172.24.0.5:35808 has been detected: null [code=REMOTE_DISCONNECT]
2024-07-30 13:47:15,347 WARN  [org.apache.activemq.artemis.core.client] AMQ212037: AMQP connection failure to 172.24.0.5:35490 has been detected: null [code=REMOTE_DISCONNECT]
2024-07-30 13:47:15,348 WARN  [org.apache.activemq.artemis.core.client] AMQ212037: AMQP connection failure to 172.24.0.5:36240 has been detected: null [code=REMOTE_DISCONNECT]
2024-07-30 13:47:15,348 WARN  [org.apache.activemq.artemis.core.client] AMQ212037: AMQP connection failure to 172.24.0.5:35846 has been detected: null [code=REMOTE_DISCONNECT]
2024-07-30 13:47:15,349 WARN  [org.apache.activemq.artemis.core.client] AMQ212037: AMQP connection failure to 172.24.0.5:35810 has been detected: null [code=REMOTE_DISCONNECT]
2024-07-30 13:47:15,349 WARN  [org.apache.activemq.artemis.core.client] AMQ212037: AMQP connection failure to 172.24.0.5:36340 has been detected: null [code=REMOTE_DISCONNECT]
2024-07-30 13:47:15,350 WARN  [org.apache.activemq.artemis.core.client] AMQ212037: AMQP connection failure to 172.24.0.5:35568 has been detected: null [code=REMOTE_DISCONNECT]
2024-07-30 13:47:15,350 WARN  [org.apache.activemq.artemis.core.client] AMQ212037: AMQP connection failure to 172.24.0.5:35592 has been detected: null [code=REMOTE_DISCONNECT]
2024-07-30 13:47:15,350 WARN  [org.apache.activemq.artemis.core.client] AMQ212037: AMQP connection failure to 172.24.0.5:35756 has been detected: null [code=REMOTE_DISCONNECT]
2024-07-30 13:47:15,351 WARN  [org.apache.activemq.artemis.core.client] AMQ212037: AMQP connection failure to 172.24.0.5:36324 has been detected: null [code=REMOTE_DISCONNECT]
2024-07-30 13:47:15,352 WARN  [org.apache.activemq.artemis.core.client] AMQ212037: AMQP connection failure to 172.24.0.5:35984 has been detected: null [code=REMOTE_DISCONNECT]
2024-07-30 13:47:15,352 WARN  [org.apache.activemq.artemis.core.client] AMQ212037: AMQP connection failure to 172.24.0.5:36320 has been detected: null [code=REMOTE_DISCONNECT]
2024-07-30 13:47:15,353 WARN  [org.apache.activemq.artemis.core.client] AMQ212037: AMQP connection failure to 172.24.0.5:35622 has been detected: null [code=REMOTE_DISCONNECT]
2024-07-30 13:47:15,353 WARN  [org.apache.activemq.artemis.core.client] AMQ212037: AMQP connection failure to 172.24.0.5:36208 has been detected: null [code=REMOTE_DISCONNECT]
2024-07-30 13:47:15,354 WARN  [org.apache.activemq.artemis.core.client] AMQ212037: AMQP connection failure to 172.24.0.5:35874 has been detected: null [code=REMOTE_DISCONNECT]
2024-07-30 13:47:15,354 WARN  [org.apache.activemq.artemis.core.client] AMQ212037: AMQP connection failure to 172.24.0.5:35556 has been detected: null [code=REMOTE_DISCONNECT]
2024-07-30 13:47:15,355 WARN  [org.apache.activemq.artemis.core.client] AMQ212037: AMQP connection failure to 172.24.0.5:36366 has been detected: null [code=REMOTE_DISCONNECT]
2024-07-30 13:47:15,355 WARN  [org.apache.activemq.artemis.core.client] AMQ212037: AMQP connection failure to 172.24.0.5:35918 has been detected: null [code=REMOTE_DISCONNECT]
2024-07-30 13:47:15,356 WARN  [org.apache.activemq.artemis.core.client] AMQ212037: AMQP connection failure to 172.24.0.5:36396 has been detected: null [code=REMOTE_DISCONNECT]
2024-07-30 13:47:15,356 WARN  [org.apache.activemq.artemis.core.client] AMQ212037: AMQP connection failure to 172.24.0.5:35678 has been detected: null [code=REMOTE_DISCONNECT]
2024-07-30 13:47:15,357 WARN  [org.apache.activemq.artemis.core.client] AMQ212037: AMQP connection failure to 172.24.0.5:35870 has been detected: null [code=REMOTE_DISCONNECT]
2024-07-30 13:47:15,357 WARN  [org.apache.activemq.artemis.core.client] AMQ212037: AMQP connection failure to 172.24.0.5:36308 has been detected: null [code=REMOTE_DISCONNECT]
2024-07-30 13:47:15,358 WARN  [org.apache.activemq.artemis.core.client] AMQ212037: AMQP connection failure to 172.24.0.5:35866 has been detected: null [code=REMOTE_DISCONNECT]
2024-07-30 13:47:15,359 WARN  [org.apache.activemq.artemis.core.client] AMQ212037: AMQP connection failure to 172.24.0.5:35478 has been detected: null [code=REMOTE_DISCONNECT]
2024-07-30 13:47:15,360 WARN  [org.apache.activemq.artemis.core.client] AMQ212037: AMQP connection failure to 172.24.0.5:35630 has been detected: null [code=REMOTE_DISCONNECT]
2024-07-30 13:47:15,361 WARN  [org.apache.activemq.artemis.core.client] AMQ212037: AMQP connection failure to 172.24.0.5:36018 has been detected: null [code=REMOTE_DISCONNECT]
2024-07-30 13:47:15,363 WARN  [org.apache.activemq.artemis.core.client] AMQ212037: AMQP connection failure to 172.24.0.5:36388 has been detected: null [code=REMOTE_DISCONNECT]
2024-07-30 13:47:15,364 WARN  [org.apache.activemq.artemis.core.client] AMQ212037: AMQP connection failure to 172.24.0.5:36092 has been detected: null [code=REMOTE_DISCONNECT]
2024-07-30 13:47:15,364 WARN  [org.apache.activemq.artemis.core.client] AMQ212037: AMQP connection failure to 172.24.0.5:35766 has been detected: null [code=REMOTE_DISCONNECT]
2024-07-30 13:47:15,365 WARN  [org.apache.activemq.artemis.core.client] AMQ212037: AMQP connection failure to 172.24.0.5:36382 has been detected: null [code=REMOTE_DISCONNECT]
2024-07-30 13:47:15,365 WARN  [org.apache.activemq.artemis.core.client] AMQ212037: AMQP connection failure to 172.24.0.5:35480 has been detected: null [code=REMOTE_DISCONNECT]
2024-07-30 13:47:15,366 WARN  [org.apache.activemq.artemis.core.client] AMQ212037: AMQP connection failure to 172.24.0.5:36376 has been detected: null [code=REMOTE_DISCONNECT]
2024-07-30 13:47:15,367 WARN  [org.apache.activemq.artemis.core.client] AMQ212037: AMQP connection failure to 172.24.0.5:35492 has been detected: null [code=REMOTE_DISCONNECT]
2024-07-30 13:47:15,367 WARN  [org.apache.activemq.artemis.core.client] AMQ212037: AMQP connection failure to 172.24.0.5:35540 has been detected: null [code=REMOTE_DISCONNECT]
2024-07-30 13:47:15,368 WARN  [org.apache.activemq.artemis.core.client] AMQ212037: AMQP connection failure to 172.24.0.5:36398 has been detected: null [code=REMOTE_DISCONNECT]
2024-07-30 13:47:15,368 WARN  [org.apache.activemq.artemis.core.client] AMQ212037: AMQP connection failure to 172.24.0.5:36276 has been detected: null [code=REMOTE_DISCONNECT]
2024-07-30 13:47:15,369 WARN  [org.apache.activemq.artemis.core.client] AMQ212037: AMQP connection failure to 172.24.0.5:35698 has been detected: null [code=REMOTE_DISCONNECT]
2024-07-30 13:47:15,369 WARN  [org.apache.activemq.artemis.core.client] AMQ212037: AMQP connection failure to 172.24.0.5:35518 has been detected: null [code=REMOTE_DISCONNECT]
2024-07-30 13:47:15,370 WARN  [org.apache.activemq.artemis.core.client] AMQ212037: AMQP connection failure to 172.24.0.5:36236 has been detected: null [code=REMOTE_DISCONNECT]
2024-07-30 13:47:15,370 WARN  [org.apache.activemq.artemis.core.client] AMQ212037: AMQP connection failure to 172.24.0.5:36406 has been detected: null [code=REMOTE_DISCONNECT]
2024-07-30 13:47:15,371 WARN  [org.apache.activemq.artemis.core.client] AMQ212037: AMQP connection failure to 172.24.0.5:35606 has been detected: null [code=REMOTE_DISCONNECT]
2024-07-30 13:47:15,371 WARN  [org.apache.activemq.artemis.core.client] AMQ212037: AMQP connection failure to 172.24.0.5:35508 has been detected: null [code=REMOTE_DISCONNECT]
2024-07-30 13:47:15,372 WARN  [org.apache.activemq.artemis.core.client] AMQ212037: AMQP connection failure to 172.24.0.5:36196 has been detected: null [code=REMOTE_DISCONNECT]
2024-07-30 13:49:11,838 WARN  [org.apache.activemq.artemis.core.client] AMQ212037: AMQP connection failure to 172.24.0.5:43824 has been detected: null [code=REMOTE_DISCONNECT]
2024-07-30 13:49:11,839 WARN  [org.apache.activemq.artemis.core.server] AMQ222061: Client connection failed, clearing up resources for session 4b51bf8d-4e7a-11ef-8fae-0242ac180003
2024-07-30 13:49:11,841 WARN  [org.apache.activemq.artemis.core.server] AMQ222107: Cleared up resources for session 4b51bf8d-4e7a-11ef-8fae-0242ac180003
2024-07-30 13:58:38,021 INFO  [io.hawt.web.auth.LoginServlet] Hawtio login is using 1800 sec. HttpSession timeout
2024-07-30 13:58:40,001 INFO  [io.hawt.web.auth.keycloak.KeycloakServlet] Keycloak integration is disabled
2024-07-30 13:58:45,121 INFO  [io.hawt.web.proxy.ProxyServlet] Proxy servlet is disabled
2024-07-30 13:58:46,037 INFO  [io.hawt.web.servlets.JolokiaConfiguredAgentServlet] Jolokia overridden property: [key=policyLocation, value=file:/var/lib/artemis-instance/./etc/jolokia-access.xml]
2024-07-30 14:08:53,230 INFO  [org.apache.activemq.artemis] AMQ241005: Stopping embedded web server
2024-07-30 14:08:53,262 INFO  [io.hawt.HawtioContextListener] Destroying hawtio services
2024-07-30 14:08:53,984 INFO  [org.apache.activemq.hawtio.plugin.PluginContextListener] Destroyed artemis-plugin plugin
2024-07-30 14:08:54,373 INFO  [org.apache.activemq.hawtio.branding.PluginContextListener] Destroyed activemq-branding plugin
2024-07-30 14:08:54,783 INFO  [org.apache.activemq.artemis] AMQ241006: Stopped embedded web server
2024-07-30 14:08:54,807 INFO  [org.apache.activemq.artemis.core.server] AMQ221002: Apache ActiveMQ Artemis Message Broker version 2.36.0 [3734ec0b-4442-11ef-bb6d-0242ac140002] stopped, uptime 25 minutes
2024-07-30 14:19:50,706 WARN  [org.apache.activemq.artemis.core.server] AMQ222018: AIO was not located on this platform, it will fall back to using pure Java NIO. If your platform is Linux, install LibAIO to enable the AIO journal
2024-07-30 14:19:51,288 INFO  [org.apache.activemq.artemis.integration.bootstrap] AMQ101000: Starting ActiveMQ Artemis Server version 2.36.0
2024-07-30 14:19:51,404 INFO  [org.apache.activemq.artemis.core.server] AMQ221000: Primary message broker is starting with configuration Broker Configuration (clustered=false,journalDirectory=data/journal,bindingsDirectory=data/bindings,largeMessagesDirectory=data/large-messages,pagingDirectory=data/paging)
2024-07-30 14:19:51,536 INFO  [org.apache.activemq.artemis.core.server] AMQ221013: Using NIO Journal
2024-07-30 14:19:51,912 INFO  [org.apache.activemq.artemis.core.server] AMQ221043: Protocol module found: [artemis-server]. Adding protocol support for: CORE
2024-07-30 14:19:51,915 INFO  [org.apache.activemq.artemis.core.server] AMQ221043: Protocol module found: [artemis-amqp-protocol]. Adding protocol support for: AMQP
2024-07-30 14:19:51,916 INFO  [org.apache.activemq.artemis.core.server] AMQ221043: Protocol module found: [artemis-hornetq-protocol]. Adding protocol support for: HORNETQ
2024-07-30 14:19:51,917 INFO  [org.apache.activemq.artemis.core.server] AMQ221043: Protocol module found: [artemis-mqtt-protocol]. Adding protocol support for: MQTT
2024-07-30 14:19:51,918 INFO  [org.apache.activemq.artemis.core.server] AMQ221043: Protocol module found: [artemis-openwire-protocol]. Adding protocol support for: OPENWIRE
2024-07-30 14:19:51,919 INFO  [org.apache.activemq.artemis.core.server] AMQ221043: Protocol module found: [artemis-stomp-protocol]. Adding protocol support for: STOMP
2024-07-30 14:19:52,071 INFO  [org.apache.activemq.artemis.core.server] AMQ221034: Waiting indefinitely to obtain primary lock
2024-07-30 14:19:52,073 INFO  [org.apache.activemq.artemis.core.server] AMQ221035: Primary Server Obtained primary lock
2024-07-30 14:19:55,296 INFO  [org.apache.activemq.artemis.core.server] AMQ221080: Deploying address DLQ supporting [ANYCAST]
2024-07-30 14:19:55,298 INFO  [org.apache.activemq.artemis.core.server] AMQ221003: Deploying ANYCAST queue DLQ on address DLQ
2024-07-30 14:19:55,306 INFO  [org.apache.activemq.artemis.core.server] AMQ221080: Deploying address ExpiryQueue supporting [ANYCAST]
2024-07-30 14:19:55,307 INFO  [org.apache.activemq.artemis.core.server] AMQ221003: Deploying ANYCAST queue ExpiryQueue on address ExpiryQueue
2024-07-30 14:19:55,307 INFO  [org.apache.activemq.artemis.core.server] AMQ221080: Deploying address equipment-data supporting [ANYCAST]
2024-07-30 14:19:55,308 INFO  [org.apache.activemq.artemis.core.server] AMQ221003: Deploying ANYCAST queue message-out on address equipment-data
2024-07-30 14:19:56,533 INFO  [org.apache.activemq.artemis.core.server] AMQ221020: Started EPOLL Acceptor at 0.0.0.0:61616 for protocols [CORE,MQTT,AMQP,STOMP,HORNETQ,OPENWIRE]
2024-07-30 14:19:56,605 INFO  [org.apache.activemq.artemis.core.server] AMQ221020: Started EPOLL Acceptor at 0.0.0.0:5445 for protocols [HORNETQ,STOMP]
2024-07-30 14:19:56,622 INFO  [org.apache.activemq.artemis.core.server] AMQ221020: Started EPOLL Acceptor at 0.0.0.0:5672 for protocols [AMQP]
2024-07-30 14:19:56,717 INFO  [org.apache.activemq.artemis.core.server] AMQ221020: Started EPOLL Acceptor at 0.0.0.0:1883 for protocols [MQTT]
2024-07-30 14:19:56,734 INFO  [org.apache.activemq.artemis.core.server] AMQ221020: Started EPOLL Acceptor at 0.0.0.0:61613 for protocols [STOMP]
2024-07-30 14:19:56,743 INFO  [org.apache.activemq.artemis.core.server] AMQ221007: Server is now active
2024-07-30 14:19:56,743 INFO  [org.apache.activemq.artemis.core.server] AMQ221001: Apache ActiveMQ Artemis Message Broker version 2.36.0 [0.0.0.0, nodeID=3734ec0b-4442-11ef-bb6d-0242ac140002] 
2024-07-30 14:19:56,783 INFO  [org.apache.activemq.artemis] AMQ241003: Starting embedded web server
2024-07-30 14:19:58,779 INFO  [org.apache.activemq.hawtio.branding.PluginContextListener] Initialized activemq-branding plugin
2024-07-30 14:20:00,444 INFO  [org.apache.activemq.hawtio.plugin.PluginContextListener] Initialized artemis-plugin plugin
2024-07-30 14:20:09,571 INFO  [io.hawt.HawtioContextListener] Initialising hawtio services
2024-07-30 14:20:09,614 INFO  [io.hawt.system.ConfigManager] Configuration will be discovered via system properties
2024-07-30 14:20:09,627 INFO  [io.hawt.jmx.JmxTreeWatcher] Welcome to Hawtio 2.17.7
2024-07-30 14:20:09,660 INFO  [io.hawt.web.auth.AuthenticationConfiguration] Starting hawtio authentication filter, JAAS realm: "activemq" authorized role(s): "amq" role principal classes: "org.apache.activemq.artemis.spi.core.security.jaas.RolePrincipal"
2024-07-30 14:20:09,724 INFO  [io.hawt.web.auth.LoginRedirectFilter] Hawtio loginRedirectFilter is using 1800 sec. HttpSession timeout
2024-07-30 14:20:09,799 INFO  [org.apache.activemq.artemis] AMQ241001: HTTP Server started at http://0.0.0.0:8161
2024-07-30 14:20:09,800 INFO  [org.apache.activemq.artemis] AMQ241002: Artemis Jolokia REST API available at http://0.0.0.0:8161/console/jolokia
2024-07-30 14:20:09,801 INFO  [org.apache.activemq.artemis] AMQ241004: Artemis Console available at http://0.0.0.0:8161/console
2024-07-30 14:40:21,948 WARN  [org.apache.activemq.artemis.core.client] AMQ212037: AMQP connection failure to 172.24.0.5:60850 has been detected: null [code=REMOTE_DISCONNECT]
2024-07-30 14:40:21,966 WARN  [org.apache.activemq.artemis.core.server] AMQ222061: Client connection failed, clearing up resources for session ce9dd26b-4e7e-11ef-b557-0242ac180003
2024-07-30 14:40:21,972 WARN  [org.apache.activemq.artemis.core.server] AMQ222107: Cleared up resources for session ce9dd26b-4e7e-11ef-b557-0242ac180003
2024-07-30 14:49:36,223 WARN  [org.apache.activemq.artemis.core.client] AMQ212037: AMQP connection failure to 172.24.0.5:42260 has been detected: null [code=REMOTE_DISCONNECT]
2024-07-30 14:49:36,257 WARN  [org.apache.activemq.artemis.core.server] AMQ222061: Client connection failed, clearing up resources for session b4dd62bb-4e81-11ef-b557-0242ac180003
2024-07-30 14:49:36,258 WARN  [org.apache.activemq.artemis.core.server] AMQ222107: Cleared up resources for session b4dd62bb-4e81-11ef-b557-0242ac180003
2024-07-30 15:44:17,579 WARN  [org.apache.activemq.artemis.core.client] AMQ212037: AMQP connection failure to 172.24.0.5:44766 has been detected: null [code=REMOTE_DISCONNECT]
2024-07-30 15:44:17,636 WARN  [org.apache.activemq.artemis.core.server] AMQ222061: Client connection failed, clearing up resources for session 1dcd70a0-4e83-11ef-b557-0242ac180003
2024-07-30 15:44:17,659 WARN  [org.apache.activemq.artemis.core.server] AMQ222107: Cleared up resources for session 1dcd70a0-4e83-11ef-b557-0242ac180003
2024-07-30 15:52:29,471 WARN  [org.apache.activemq.artemis.core.client] AMQ212037: AMQP connection failure to 172.24.0.5:41394 has been detected: null [code=REMOTE_DISCONNECT]
2024-07-30 15:52:29,495 WARN  [org.apache.activemq.artemis.core.server] AMQ222061: Client connection failed, clearing up resources for session 10c855c1-4e8b-11ef-b557-0242ac180003
2024-07-30 15:52:29,499 WARN  [org.apache.activemq.artemis.core.server] AMQ222107: Cleared up resources for session 10c855c1-4e8b-11ef-b557-0242ac180003
2024-07-30 16:09:49,476 WARN  [org.apache.activemq.artemis.core.client] AMQ212037: AMQP connection failure to 172.24.0.5:33542 has been detected: null [code=REMOTE_DISCONNECT]
2024-07-30 16:09:49,500 WARN  [org.apache.activemq.artemis.core.server] AMQ222061: Client connection failed, clearing up resources for session ea0065d2-4e8b-11ef-b557-0242ac180003
2024-07-30 16:09:49,530 WARN  [org.apache.activemq.artemis.core.server] AMQ222107: Cleared up resources for session ea0065d2-4e8b-11ef-b557-0242ac180003
2024-07-30 16:16:53,200 INFO  [org.apache.activemq.artemis] AMQ241005: Stopping embedded web server
2024-07-30 16:16:53,342 INFO  [io.hawt.HawtioContextListener] Destroying hawtio services
2024-07-30 16:16:54,255 INFO  [org.apache.activemq.hawtio.plugin.PluginContextListener] Destroyed artemis-plugin plugin
2024-07-30 16:16:54,963 INFO  [org.apache.activemq.hawtio.branding.PluginContextListener] Destroyed activemq-branding plugin
2024-07-30 16:16:55,449 INFO  [org.apache.activemq.artemis] AMQ241006: Stopped embedded web server
2024-07-30 16:16:55,488 INFO  [org.apache.activemq.artemis.core.server] AMQ221002: Apache ActiveMQ Artemis Message Broker version 2.36.0 [3734ec0b-4442-11ef-bb6d-0242ac140002] stopped, uptime 1 hour 57 minutes
2024-07-30 16:19:01,062 WARN  [org.apache.activemq.artemis.core.server] AMQ222018: AIO was not located on this platform, it will fall back to using pure Java NIO. If your platform is Linux, install LibAIO to enable the AIO journal
2024-07-30 16:19:01,471 INFO  [org.apache.activemq.artemis.integration.bootstrap] AMQ101000: Starting ActiveMQ Artemis Server version 2.36.0
2024-07-30 16:19:01,596 INFO  [org.apache.activemq.artemis.core.server] AMQ221000: Primary message broker is starting with configuration Broker Configuration (clustered=false,journalDirectory=data/journal,bindingsDirectory=data/bindings,largeMessagesDirectory=data/large-messages,pagingDirectory=data/paging)
2024-07-30 16:19:01,728 INFO  [org.apache.activemq.artemis.core.server] AMQ221013: Using NIO Journal
2024-07-30 16:19:02,110 INFO  [org.apache.activemq.artemis.core.server] AMQ221043: Protocol module found: [artemis-server]. Adding protocol support for: CORE
2024-07-30 16:19:02,113 INFO  [org.apache.activemq.artemis.core.server] AMQ221043: Protocol module found: [artemis-amqp-protocol]. Adding protocol support for: AMQP
2024-07-30 16:19:02,114 INFO  [org.apache.activemq.artemis.core.server] AMQ221043: Protocol module found: [artemis-hornetq-protocol]. Adding protocol support for: HORNETQ
2024-07-30 16:19:02,115 INFO  [org.apache.activemq.artemis.core.server] AMQ221043: Protocol module found: [artemis-mqtt-protocol]. Adding protocol support for: MQTT
2024-07-30 16:19:02,117 INFO  [org.apache.activemq.artemis.core.server] AMQ221043: Protocol module found: [artemis-openwire-protocol]. Adding protocol support for: OPENWIRE
2024-07-30 16:19:02,118 INFO  [org.apache.activemq.artemis.core.server] AMQ221043: Protocol module found: [artemis-stomp-protocol]. Adding protocol support for: STOMP
2024-07-30 16:19:02,239 INFO  [org.apache.activemq.artemis.core.server] AMQ221034: Waiting indefinitely to obtain primary lock
2024-07-30 16:19:02,240 INFO  [org.apache.activemq.artemis.core.server] AMQ221035: Primary Server Obtained primary lock
2024-07-30 16:19:04,532 INFO  [org.apache.activemq.artemis.core.server] AMQ221080: Deploying address DLQ supporting [ANYCAST]
2024-07-30 16:19:04,535 INFO  [org.apache.activemq.artemis.core.server] AMQ221003: Deploying ANYCAST queue DLQ on address DLQ
2024-07-30 16:19:04,541 INFO  [org.apache.activemq.artemis.core.server] AMQ221080: Deploying address ExpiryQueue supporting [ANYCAST]
2024-07-30 16:19:04,542 INFO  [org.apache.activemq.artemis.core.server] AMQ221003: Deploying ANYCAST queue ExpiryQueue on address ExpiryQueue
2024-07-30 16:19:04,543 INFO  [org.apache.activemq.artemis.core.server] AMQ221080: Deploying address equipment-data supporting [ANYCAST]
2024-07-30 16:19:04,543 INFO  [org.apache.activemq.artemis.core.server] AMQ221003: Deploying ANYCAST queue message-out on address equipment-data
2024-07-30 16:19:05,822 INFO  [org.apache.activemq.artemis.core.server] AMQ221020: Started EPOLL Acceptor at 0.0.0.0:61616 for protocols [CORE,MQTT,AMQP,STOMP,HORNETQ,OPENWIRE]
2024-07-30 16:19:05,927 INFO  [org.apache.activemq.artemis.core.server] AMQ221020: Started EPOLL Acceptor at 0.0.0.0:5445 for protocols [HORNETQ,STOMP]
2024-07-30 16:19:05,956 INFO  [org.apache.activemq.artemis.core.server] AMQ221020: Started EPOLL Acceptor at 0.0.0.0:5672 for protocols [AMQP]
2024-07-30 16:19:06,046 INFO  [org.apache.activemq.artemis.core.server] AMQ221020: Started EPOLL Acceptor at 0.0.0.0:1883 for protocols [MQTT]
2024-07-30 16:19:06,059 INFO  [org.apache.activemq.artemis.core.server] AMQ221020: Started EPOLL Acceptor at 0.0.0.0:61613 for protocols [STOMP]
2024-07-30 16:19:06,069 INFO  [org.apache.activemq.artemis.core.server] AMQ221007: Server is now active
2024-07-30 16:19:06,069 INFO  [org.apache.activemq.artemis.core.server] AMQ221001: Apache ActiveMQ Artemis Message Broker version 2.36.0 [0.0.0.0, nodeID=3734ec0b-4442-11ef-bb6d-0242ac140002] 
2024-07-30 16:19:06,116 INFO  [org.apache.activemq.artemis] AMQ241003: Starting embedded web server
2024-07-30 16:19:08,266 INFO  [org.apache.activemq.hawtio.branding.PluginContextListener] Initialized activemq-branding plugin
2024-07-30 16:19:09,650 INFO  [org.apache.activemq.hawtio.plugin.PluginContextListener] Initialized artemis-plugin plugin
2024-07-30 16:19:18,450 INFO  [io.hawt.HawtioContextListener] Initialising hawtio services
2024-07-30 16:19:18,499 INFO  [io.hawt.system.ConfigManager] Configuration will be discovered via system properties
2024-07-30 16:19:18,512 INFO  [io.hawt.jmx.JmxTreeWatcher] Welcome to Hawtio 2.17.7
2024-07-30 16:19:18,549 INFO  [io.hawt.web.auth.AuthenticationConfiguration] Starting hawtio authentication filter, JAAS realm: "activemq" authorized role(s): "amq" role principal classes: "org.apache.activemq.artemis.spi.core.security.jaas.RolePrincipal"
2024-07-30 16:19:18,600 INFO  [io.hawt.web.auth.LoginRedirectFilter] Hawtio loginRedirectFilter is using 1800 sec. HttpSession timeout
2024-07-30 16:19:18,683 INFO  [org.apache.activemq.artemis] AMQ241001: HTTP Server started at http://0.0.0.0:8161
2024-07-30 16:19:18,684 INFO  [org.apache.activemq.artemis] AMQ241002: Artemis Jolokia REST API available at http://0.0.0.0:8161/console/jolokia
2024-07-30 16:19:18,685 INFO  [org.apache.activemq.artemis] AMQ241004: Artemis Console available at http://0.0.0.0:8161/console
2024-07-30 16:27:46,524 WARN  [org.apache.activemq.artemis.core.client] AMQ212037: AMQP connection failure to 172.24.0.5:37068 has been detected: null [code=REMOTE_DISCONNECT]
2024-07-30 16:27:46,527 WARN  [org.apache.activemq.artemis.core.client] AMQ212037: AMQP connection failure to 172.24.0.5:37076 has been detected: null [code=REMOTE_DISCONNECT]
2024-07-30 16:27:46,528 WARN  [org.apache.activemq.artemis.core.client] AMQ212037: AMQP connection failure to 172.24.0.5:37164 has been detected: null [code=REMOTE_DISCONNECT]
2024-07-30 16:27:46,528 WARN  [org.apache.activemq.artemis.core.client] AMQ212037: AMQP connection failure to 172.24.0.5:37106 has been detected: null [code=REMOTE_DISCONNECT]
2024-07-30 16:27:46,529 WARN  [org.apache.activemq.artemis.core.client] AMQ212037: AMQP connection failure to 172.24.0.5:37206 has been detected: null [code=REMOTE_DISCONNECT]
2024-07-30 16:27:46,530 WARN  [org.apache.activemq.artemis.core.client] AMQ212037: AMQP connection failure to 172.24.0.5:37082 has been detected: null [code=REMOTE_DISCONNECT]
2024-07-30 16:27:46,530 WARN  [org.apache.activemq.artemis.core.server] AMQ222061: Client connection failed, clearing up resources for session 790bf0be-4e8f-11ef-a3b5-0242ac180003
2024-07-30 16:27:46,530 WARN  [org.apache.activemq.artemis.core.client] AMQ212037: AMQP connection failure to 172.24.0.5:37182 has been detected: null [code=REMOTE_DISCONNECT]
2024-07-30 16:27:46,531 WARN  [org.apache.activemq.artemis.core.client] AMQ212037: AMQP connection failure to 172.24.0.5:37176 has been detected: null [code=REMOTE_DISCONNECT]
2024-07-30 16:27:46,531 WARN  [org.apache.activemq.artemis.core.server] AMQ222107: Cleared up resources for session 790bf0be-4e8f-11ef-a3b5-0242ac180003
2024-07-30 16:41:25,101 WARN  [org.apache.activemq.artemis.core.client] AMQ212037: AMQP connection failure to 172.24.0.5:38694 has been detected: null [code=REMOTE_DISCONNECT]
2024-07-30 16:41:25,123 WARN  [org.apache.activemq.artemis.core.server] AMQ222061: Client connection failed, clearing up resources for session c5d4334b-4e90-11ef-a3b5-0242ac180003
2024-07-30 16:41:25,124 WARN  [org.apache.activemq.artemis.core.server] AMQ222107: Cleared up resources for session c5d4334b-4e90-11ef-a3b5-0242ac180003
2024-07-30 16:41:25,124 WARN  [org.apache.activemq.artemis.core.server] AMQ222061: Client connection failed, clearing up resources for session c5e08f5d-4e90-11ef-a3b5-0242ac180003
2024-07-30 16:41:25,125 WARN  [org.apache.activemq.artemis.core.server] AMQ222107: Cleared up resources for session c5e08f5d-4e90-11ef-a3b5-0242ac180003
2024-07-30 16:41:25,125 WARN  [org.apache.activemq.artemis.core.server] AMQ222061: Client connection failed, clearing up resources for session c8a61800-4e90-11ef-a3b5-0242ac180003
2024-07-30 16:41:25,126 WARN  [org.apache.activemq.artemis.core.server] AMQ222107: Cleared up resources for session c8a61800-4e90-11ef-a3b5-0242ac180003
2024-07-30 16:41:25,126 WARN  [org.apache.activemq.artemis.core.server] AMQ222061: Client connection failed, clearing up resources for session cba156a3-4e90-11ef-a3b5-0242ac180003
2024-07-30 16:41:25,127 WARN  [org.apache.activemq.artemis.core.server] AMQ222107: Cleared up resources for session cba156a3-4e90-11ef-a3b5-0242ac180003
2024-07-30 16:41:25,127 WARN  [org.apache.activemq.artemis.core.server] AMQ222061: Client connection failed, clearing up resources for session ce9dcdc6-4e90-11ef-a3b5-0242ac180003
2024-07-30 16:41:25,128 WARN  [org.apache.activemq.artemis.core.server] AMQ222107: Cleared up resources for session ce9dcdc6-4e90-11ef-a3b5-0242ac180003
2024-07-30 16:41:25,128 WARN  [org.apache.activemq.artemis.core.server] AMQ222061: Client connection failed, clearing up resources for session d1967459-4e90-11ef-a3b5-0242ac180003
